region,year,month,rainfall_mm
EAST MADHYA PRADESH,1987,9,1.7598237991333008
EAST MADHYA PRADESH,1987,10,2.2118020057678223
EAST MADHYA PRADESH,1987,11,3.028181791305542
EAST MADHYA PRADESH,1987,12,3.847254753112793
EAST MADHYA PRADESH,1988,1,3.5810296535491943
EAST MADHYA PRADESH,1988,2,2.621135950088501
EAST MADHYA PRADESH,1988,3,2.643859386444092
EAST MADHYA PRADESH,1988,4,2.3777947425842285
EAST MADHYA PRADESH,1988,5,2.115316867828369
EAST MADHYA PRADESH,1988,6,2.0938408374786377
EAST MADHYA PRADESH,1988,7,2.597877025604248
EAST MADHYA PRADESH,1988,8,3.527111768722534
EAST MADHYA PRADESH,1988,9,3.682156562805176
EAST MADHYA PRADESH,1988,10,4.563887119293213
EAST MADHYA PRADESH,1988,11,3.99225115776062
EAST MADHYA PRADESH,1988,12,4.2296013832092285
EAST MADHYA PRADESH,1989,1,1.7856128215789795
EAST MADHYA PRADESH,1989,2,3.556199312210083
EAST MADHYA PRADESH,1989,3,3.1291747093200684
EAST MADHYA PRADESH,1989,4,2.4229767322540283
EAST MADHYA PRADESH,1989,5,4.2566304206848145
EAST MADHYA PRADESH,1989,6,2.8820624351501465
EAST MADHYA PRADESH,1989,7,2.42818546295166
EAST MADHYA PRADESH,1989,8,1.7015985250473022
EAST MADHYA PRADESH,1989,9,2.2076992988586426
EAST MADHYA PRADESH,1989,10,3.6997807025909424
EAST MADHYA PRADESH,1989,11,1.6416809558868408
EAST MADHYA PRADESH,1989,12,2.15907621383667
EAST MADHYA PRADESH,1990,1,2.627774477005005
EAST MADHYA PRADESH,1990,2,3.3923799991607666
EAST MADHYA PRADESH,1990,3,4.622805595397949
EAST MADHYA PRADESH,1990,4,4.3960161209106445
EAST MADHYA PRADESH,1990,5,4.256742000579834
EAST MADHYA PRADESH,1990,6,3.7457730770111084
EAST MADHYA PRADESH,1990,7,3.839406967163086
EAST MADHYA PRADESH,1990,8,4.694824695587158
EAST MADHYA PRADESH,1990,9,4.174062728881836
EAST MADHYA PRADESH,1990,10,4.059177398681641
EAST MADHYA PRADESH,1990,11,4.499107837677002
EAST MADHYA PRADESH,1990,12,2.789555311203003
EAST MADHYA PRADESH,1991,1,4.867706775665283
EAST MADHYA PRADESH,1991,2,2.8574771881103516
EAST MADHYA PRADESH,1991,3,2.1110312938690186
EAST MADHYA PRADESH,1991,4,1.8308695554733276
EAST MADHYA PRADESH,1991,5,1.2480424642562866
EAST MADHYA PRADESH,1991,6,2.320523738861084
EAST MADHYA PRADESH,1991,7,5.0400495529174805
EAST MADHYA PRADESH,1991,8,3.254380464553833
EAST MADHYA PRADESH,1991,9,1.965291142463684
EAST MADHYA PRADESH,1991,10,3.3062057495117188
EAST MADHYA PRADESH,1991,11,1.81434965133667
EAST MADHYA PRADESH,1991,12,3.4838082790374756
EAST MADHYA PRADESH,1992,1,2.27072811126709
EAST MADHYA PRADESH,1992,2,2.9015250205993652
EAST MADHYA PRADESH,1992,3,3.053255081176758
EAST MADHYA PRADESH,1992,4,3.7092339992523193
EAST MADHYA PRADESH,1992,5,4.45630407333374
EAST MADHYA PRADESH,1992,6,4.044435977935791
EAST MADHYA PRADESH,1992,7,3.227872371673584
EAST MADHYA PRADESH,1992,8,2.2510297298431396
EAST MADHYA PRADESH,1992,9,1.6246364116668701
EAST MADHYA PRADESH,1992,10,1.9866008758544922
EAST MADHYA PRADESH,1992,11,2.486506938934326
EAST MADHYA PRADESH,1992,12,2.1569957733154297
EAST MADHYA PRADESH,1993,1,3.3479814529418945
EAST MADHYA PRADESH,1993,2,1.8545069694519043
EAST MADHYA PRADESH,1993,3,2.331382989883423
EAST MADHYA PRADESH,1993,4,3.2548892498016357
EAST MADHYA PRADESH,1993,5,3.910846710205078
EAST MADHYA PRADESH,1993,6,2.423664093017578
EAST MADHYA PRADESH,1993,7,2.432708263397217
EAST MADHYA PRADESH,1993,8,3.8441128730773926
EAST MADHYA PRADESH,1993,9,3.3888092041015625
EAST MADHYA PRADESH,1993,10,2.6317596435546875
EAST MADHYA PRADESH,1993,11,3.6004128456115723
EAST MADHYA PRADESH,1993,12,4.232694149017334
EAST MADHYA PRADESH,1994,1,4.5732598304748535
EAST MADHYA PRADESH,1994,2,2.833641529083252
EAST MADHYA PRADESH,1994,3,4.03944206237793
EAST MADHYA PRADESH,1994,4,3.9034972190856934
EAST MADHYA PRADESH,1994,5,3.9797937870025635
EAST MADHYA PRADESH,1994,6,3.9336118698120117
EAST MADHYA PRADESH,1994,7,4.1203837394714355
EAST MADHYA PRADESH,1994,8,4.2988200187683105
EAST MADHYA PRADESH,1994,9,6.635042667388916
EAST MADHYA PRADESH,1994,10,5.7365641593933105
EAST MADHYA PRADESH,1994,11,3.6114444732666016
EAST MADHYA PRADESH,1994,12,4.66922664642334
EAST MADHYA PRADESH,1995,1,2.8491127490997314
EAST MADHYA PRADESH,1995,2,2.4070956707000732
EAST MADHYA PRADESH,1995,3,2.562028169631958
EAST MADHYA PRADESH,1995,4,2.6778595447540283
EAST MADHYA PRADESH,1995,5,3.359694480895996
EAST MADHYA PRADESH,1995,6,3.528167247772217
EAST MADHYA PRADESH,1995,7,3.401543378829956
EAST MADHYA PRADESH,1995,8,2.936504602432251
EAST MADHYA PRADESH,1995,9,3.0554251670837402
EAST MADHYA PRADESH,1995,10,2.3333964347839355
EAST MADHYA PRADESH,1995,11,3.5111238956451416
EAST MADHYA PRADESH,1995,12,2.712456703186035
EAST MADHYA PRADESH,1996,1,2.5891034603118896
EAST MADHYA PRADESH,1996,2,2.9433341026306152
EAST MADHYA PRADESH,1996,3,4.342034816741943
EAST MADHYA PRADESH,1996,4,3.5489377975463867
EAST MADHYA PRADESH,1996,5,3.3445935249328613
EAST MADHYA PRADESH,1996,6,2.1594510078430176
EAST MADHYA PRADESH,1996,7,1.4029321670532227
EAST MADHYA PRADESH,1996,8,1.4244370460510254
EAST MADHYA PRADESH,1996,9,2.439760208129883
EAST MADHYA PRADESH,1996,10,3.6881303787231445
EAST MADHYA PRADESH,1996,11,3.230353593826294
EAST MADHYA PRADESH,1996,12,2.772434949874878
EAST MADHYA PRADESH,1997,1,3.347137689590454
EAST MADHYA PRADESH,1997,2,5.5341668128967285
EAST MADHYA PRADESH,1997,3,4.8222784996032715
EAST MADHYA PRADESH,1997,4,3.7693698406219482
EAST MADHYA PRADESH,1997,5,3.458007335662842
EAST MADHYA PRADESH,1997,6,4.109943866729736
EAST MADHYA PRADESH,1997,7,4.108599662780762
EAST MADHYA PRADESH,1997,8,3.8768794536590576
EAST MADHYA PRADESH,1997,9,3.609377384185791
EAST MADHYA PRADESH,1997,10,2.7977795600891113
EAST MADHYA PRADESH,1997,11,2.464848518371582
EAST MADHYA PRADESH,1997,12,2.9853031635284424
EAST MADHYA PRADESH,1998,1,3.22705340385437
EAST MADHYA PRADESH,1998,2,2.610947847366333
EAST MADHYA PRADESH,1998,3,3.0146052837371826
EAST MADHYA PRADESH,1998,4,3.0440635681152344
EAST MADHYA PRADESH,1998,5,4.4556498527526855
EAST MADHYA PRADESH,1998,6,3.4274909496307373
EAST MADHYA PRADESH,1998,7,2.473738431930542
EAST MADHYA PRADESH,1998,8,2.2948691844940186
EAST MADHYA PRADESH,1998,9,3.1567869186401367
EAST MADHYA PRADESH,1998,10,3.182462453842163
EAST MADHYA PRADESH,1998,11,3.7237625122070312
EAST MADHYA PRADESH,1998,12,3.2780263423919678
EAST MADHYA PRADESH,1999,1,2.560190200805664
EAST MADHYA PRADESH,1999,2,2.4621803760528564
EAST MADHYA PRADESH,1999,3,3.608945608139038
EAST MADHYA PRADESH,1999,4,4.510643005371094
EAST MADHYA PRADESH,1999,5,6.298559188842773
EAST MADHYA PRADESH,1999,6,6.518872261047363
EAST MADHYA PRADESH,1999,7,4.69117546081543
EAST MADHYA PRADESH,1999,8,3.3194973468780518
EAST MADHYA PRADESH,1999,9,3.440929651260376
EAST MADHYA PRADESH,1999,10,2.5732436180114746
EAST MADHYA PRADESH,1999,11,2.9845657348632812
EAST MADHYA PRADESH,1999,12,3.378897190093994
EAST MADHYA PRADESH,2000,1,1.6430070400238037
EAST MADHYA PRADESH,2000,2,1.4559071063995361
EAST MADHYA PRADESH,2000,3,2.678349018096924
EAST MADHYA PRADESH,2000,4,3.1362996101379395
EAST MADHYA PRADESH,2000,5,2.9496588706970215
EAST MADHYA PRADESH,2000,6,3.2275185585021973
EAST MADHYA PRADESH,2000,7,2.3933191299438477
EAST MADHYA PRADESH,2000,8,2.087165594100952
EAST MADHYA PRADESH,2000,9,2.6762490272521973
EAST MADHYA PRADESH,2000,10,2.9704337120056152
EAST MADHYA PRADESH,2000,11,1.6899447441101074
EAST MADHYA PRADESH,2000,12,1.8237837553024292
EAST MADHYA PRADESH,2001,1,4.23565673828125
EAST MADHYA PRADESH,2001,2,4.619348526000977
EAST MADHYA PRADESH,2001,3,2.571631908416748
EAST MADHYA PRADESH,2001,4,2.4577789306640625
EAST MADHYA PRADESH,2001,5,2.194591522216797
EAST MADHYA PRADESH,2001,6,2.207974433898926
EAST MADHYA PRADESH,2001,7,2.709467649459839
EAST MADHYA PRADESH,2001,8,3.1639182567596436
EAST MADHYA PRADESH,2001,9,2.631242275238037
EAST MADHYA PRADESH,2001,10,4.110318660736084
EAST MADHYA PRADESH,2001,11,5.592611789703369
EAST MADHYA PRADESH,2001,12,4.52095365524292
EAST MADHYA PRADESH,2002,1,3.1404802799224854
EAST MADHYA PRADESH,2002,2,4.4219279289245605
EAST MADHYA PRADESH,2002,3,3.8871588706970215
EAST MADHYA PRADESH,2002,4,2.2833802700042725
EAST MADHYA PRADESH,2002,5,2.1732218265533447
EAST MADHYA PRADESH,2002,6,2.0233311653137207
EAST MADHYA PRADESH,2002,7,1.6736704111099243
EAST MADHYA PRADESH,2002,8,1.5343835353851318
EAST MADHYA PRADESH,2002,9,2.268596649169922
EAST MADHYA PRADESH,2002,10,2.6074137687683105
EAST MADHYA PRADESH,2002,11,2.285065174102783
EAST MADHYA PRADESH,2002,12,2.5488975048065186
EAST MADHYA PRADESH,2003,1,3.804237127304077
EAST MADHYA PRADESH,2003,2,4.371346950531006
EAST MADHYA PRADESH,2003,3,3.097769260406494
EAST MADHYA PRADESH,2003,4,3.8141682147979736
EAST MADHYA PRADESH,2003,5,4.531708717346191
EAST MADHYA PRADESH,2003,6,4.813786029815674
EAST MADHYA PRADESH,2003,7,3.783296585083008
EAST MADHYA PRADESH,2003,8,3.1271073818206787
EAST MADHYA PRADESH,2003,9,3.7448832988739014
EAST MADHYA PRADESH,2003,10,4.333597183227539
EAST MADHYA PRADESH,2003,11,5.181856155395508
EAST MADHYA PRADESH,2003,12,4.323985576629639
EAST MADHYA PRADESH,2004,1,2.211325168609619
EAST MADHYA PRADESH,2004,2,1.4776054620742798
EAST MADHYA PRADESH,2004,3,1.8404459953308105
EAST MADHYA PRADESH,2004,4,1.9147980213165283
EAST MADHYA PRADESH,2004,5,2.8234169483184814
EAST MADHYA PRADESH,2004,6,3.8733069896698
EAST MADHYA PRADESH,2004,7,4.610044479370117
EAST MADHYA PRADESH,2004,8,2.553347587585449
EAST MADHYA PRADESH,2004,9,1.7615207433700562
EAST MADHYA PRADESH,2004,10,2.271192789077759
EAST MADHYA PRADESH,2004,11,3.1182973384857178
EAST MADHYA PRADESH,2004,12,4.924644947052002
EAST MADHYA PRADESH,2005,1,4.926782608032227
EAST MADHYA PRADESH,2005,2,3.980448007583618
EAST MADHYA PRADESH,2005,3,4.3624067306518555
EAST MADHYA PRADESH,2005,4,4.982656478881836
EAST MADHYA PRADESH,2005,5,4.419567584991455
EAST MADHYA PRADESH,2005,6,6.510032653808594
EAST MADHYA PRADESH,2005,7,3.492993116378784
EAST MADHYA PRADESH,2005,8,3.032665252685547
EAST MADHYA PRADESH,2005,9,2.2519280910491943
EAST MADHYA PRADESH,2005,10,1.7751108407974243
EAST MADHYA PRADESH,2005,11,1.7707409858703613
EAST MADHYA PRADESH,2005,12,3.047687292098999
EAST MADHYA PRADESH,2006,1,1.3810620307922363
EAST MADHYA PRADESH,2006,2,2.540139675140381
EAST MADHYA PRADESH,2006,3,3.4338974952697754
EAST MADHYA PRADESH,2006,4,2.569495916366577
EAST MADHYA PRADESH,2006,5,2.1563663482666016
EAST MADHYA PRADESH,2006,6,2.4124717712402344
EAST MADHYA PRADESH,2006,7,2.133845090866089
EAST MADHYA PRADESH,2006,8,4.463321685791016
EAST MADHYA PRADESH,2006,9,3.148176431655884
EAST MADHYA PRADESH,2006,10,3.353670120239258
EAST MADHYA PRADESH,2006,11,2.4561753273010254
EAST MADHYA PRADESH,2006,12,1.7698312997817993
EAST MADHYA PRADESH,2007,1,1.6646180152893066
EAST MADHYA PRADESH,2007,2,1.567728877067566
EAST MADHYA PRADESH,2007,3,1.4428755044937134
EAST MADHYA PRADESH,2007,4,2.5389928817749023
EAST MADHYA PRADESH,2007,5,2.30009388923645
EAST MADHYA PRADESH,2007,6,1.9013943672180176
EAST MADHYA PRADESH,2007,7,1.8045601844787598
EAST MADHYA PRADESH,2007,8,2.5387706756591797
EAST MADHYA PRADESH,2007,9,3.094162702560425
EAST MADHYA PRADESH,2007,10,1.6047064065933228
EAST MADHYA PRADESH,2007,11,1.8753340244293213
EAST MADHYA PRADESH,2007,12,1.525915503501892
EAST MADHYA PRADESH,2008,1,3.541116237640381
EAST MADHYA PRADESH,2008,2,2.326063632965088
EAST MADHYA PRADESH,2008,3,2.555664300918579
EAST MADHYA PRADESH,2008,4,2.0840609073638916
EAST MADHYA PRADESH,2008,5,2.9169626235961914
EAST MADHYA PRADESH,2008,6,2.1520016193389893
EAST MADHYA PRADESH,2008,7,3.456683397293091
EAST MADHYA PRADESH,2008,8,1.8455615043640137
EAST MADHYA PRADESH,2008,9,2.4788475036621094
EAST MADHYA PRADESH,2008,10,3.788262128829956
EAST MADHYA PRADESH,2008,11,4.154250621795654
EAST MADHYA PRADESH,2008,12,3.8690032958984375
EAST MADHYA PRADESH,2009,1,1.8636972904205322
EAST MADHYA PRADESH,2009,2,1.864392876625061
EAST MADHYA PRADESH,2009,3,2.250230073928833
EAST MADHYA PRADESH,2009,4,2.091344118118286
EAST MADHYA PRADESH,2009,5,2.0674476623535156
EAST MADHYA PRADESH,2009,6,2.007632255554199
EAST MADHYA PRADESH,2009,7,1.4262007474899292
EAST MADHYA PRADESH,2009,8,2.335174560546875
EAST MADHYA PRADESH,2009,9,3.0914857387542725
EAST MADHYA PRADESH,2009,10,3.135213613510132
EAST MADHYA PRADESH,2009,11,4.825632095336914
EAST MADHYA PRADESH,2009,12,3.781109571456909
EAST MADHYA PRADESH,2010,1,2.4391560554504395
EAST MADHYA PRADESH,2010,2,2.637277126312256
EAST MADHYA PRADESH,2010,3,3.3235023021698
EAST MADHYA PRADESH,2010,4,2.6060168743133545
EAST MADHYA PRADESH,2010,5,2.001852035522461
EAST MADHYA PRADESH,2010,6,2.1771202087402344
EAST MADHYA PRADESH,2010,7,1.692239761352539
EAST MADHYA PRADESH,2010,8,2.7405824661254883
EAST MADHYA PRADESH,2010,9,2.356783628463745
EAST MADHYA PRADESH,2010,10,3.123570442199707
EAST MADHYA PRADESH,2010,11,3.8586161136627197
EAST MADHYA PRADESH,2010,12,2.4809494018554688
EAST MADHYA PRADESH,2011,1,3.2742373943328857
EAST MADHYA PRADESH,2011,2,2.7374167442321777
EAST MADHYA PRADESH,2011,3,3.333142042160034
EAST MADHYA PRADESH,2011,4,4.557580471038818
EAST MADHYA PRADESH,2011,5,4.382099628448486
EAST MADHYA PRADESH,2011,6,2.4721250534057617
EAST MADHYA PRADESH,2011,7,2.6169416904449463
EAST MADHYA PRADESH,2011,8,2.3404970169067383
EAST MADHYA PRADESH,2011,9,2.9298906326293945
EAST MADHYA PRADESH,2011,10,4.562758922576904
EAST MADHYA PRADESH,2011,11,5.331143379211426
EAST MADHYA PRADESH,2011,12,4.392340660095215
EAST MADHYA PRADESH,2012,1,2.9602367877960205
EAST MADHYA PRADESH,2012,2,3.566647529602051
EAST MADHYA PRADESH,2012,3,3.3990187644958496
EAST MADHYA PRADESH,2012,4,2.463085651397705
EAST MADHYA PRADESH,2012,5,2.4594216346740723
EAST MADHYA PRADESH,2012,6,1.8968126773834229
EAST MADHYA PRADESH,2012,7,2.6128358840942383
EAST MADHYA PRADESH,2012,8,5.053086757659912
EAST MADHYA PRADESH,2012,9,3.0713343620300293
EAST MADHYA PRADESH,2012,10,3.872061252593994
EAST MADHYA PRADESH,2012,11,3.9761974811553955
EAST MADHYA PRADESH,2012,12,2.7180821895599365
EAST MADHYA PRADESH,2013,1,4.138003349304199
EAST MADHYA PRADESH,2013,2,4.137478828430176
EAST MADHYA PRADESH,2013,3,4.552845478057861
EAST MADHYA PRADESH,2013,4,4.0655670166015625
EAST MADHYA PRADESH,2013,5,6.238002300262451
EAST MADHYA PRADESH,2013,6,4.812253475189209
EAST MADHYA PRADESH,2013,7,3.6746318340301514
EAST MADHYA PRADESH,2013,8,2.8056538105010986
EAST MADHYA PRADESH,2013,9,4.143224716186523
EAST MADHYA PRADESH,2013,10,3.3028604984283447
EAST MADHYA PRADESH,2013,11,4.130313396453857
EAST MADHYA PRADESH,2013,12,4.63261079788208
EAST MADHYA PRADESH,2014,1,3.5342013835906982
EAST MADHYA PRADESH,2014,2,4.250912189483643
EAST MADHYA PRADESH,2014,3,1.4114958047866821
EAST MADHYA PRADESH,2014,4,1.998425841331482
EAST MADHYA PRADESH,2014,5,2.2650256156921387
EAST MADHYA PRADESH,2014,6,2.691524028778076
EAST MADHYA PRADESH,2014,7,2.232396125793457
EAST MADHYA PRADESH,2014,8,2.1996991634368896
EAST MADHYA PRADESH,2014,9,2.4321229457855225
EAST MADHYA PRADESH,2014,10,2.7040553092956543
EAST MADHYA PRADESH,2014,11,6.353395462036133
EAST MADHYA PRADESH,2014,12,2.558717727661133
EAST MADHYA PRADESH,2015,1,4.001476764678955
EAST MADHYA PRADESH,2015,2,3.0420010089874268
EAST MADHYA PRADESH,2015,3,2.3139240741729736
EAST MADHYA PRADESH,2015,4,1.6450812816619873
EAST MADHYA PRADESH,2015,5,1.191245198249817
EAST MADHYA PRADESH,2015,6,1.9739046096801758
EAST MADHYA PRADESH,2015,7,2.2507784366607666
EAST MADHYA PRADESH,2015,8,2.1348960399627686
EAST MADHYA PRADESH,2015,9,1.7088135480880737
EAST MADHYA PRADESH,2015,10,2.304175853729248
EAST MADHYA PRADESH,2015,11,3.9800710678100586
EAST MADHYA PRADESH,2015,12,6.369166374206543
EAST MADHYA PRADESH,2016,1,3.5866565704345703
EAST MADHYA PRADESH,2016,2,3.181238889694214
EAST MADHYA PRADESH,2016,3,2.4351067543029785
EAST MADHYA PRADESH,2016,4,4.7635498046875
EAST MADHYA PRADESH,2016,5,3.2449309825897217
EAST MADHYA PRADESH,2016,6,2.7544190883636475
EAST MADHYA PRADESH,2016,7,3.44331431388855
EAST MADHYA PRADESH,2016,8,4.616791248321533
EAST MADHYA PRADESH,2016,9,4.806046009063721
EAST MADHYA PRADESH,2016,10,3.8791375160217285
EAST MADHYA PRADESH,2016,11,2.878166913986206
EAST MADHYA PRADESH,2016,12,3.5533432960510254
EAST MADHYA PRADESH,2017,1,3.369739055633545
EAST MADHYA PRADESH,2017,2,2.9753496646881104
EAST MADHYA PRADESH,2017,3,2.056122303009033
EAST MADHYA PRADESH,2017,4,2.784095287322998
EAST MADHYA PRADESH,2017,5,2.1020920276641846
EAST MADHYA PRADESH,2017,6,1.9410834312438965
EAST MADHYA PRADESH,2017,7,1.6991422176361084
EAST MADHYA PRADESH,2017,8,1.2576664686203003
EAST MADHYA PRADESH,2017,9,2.222029685974121
EAST MADHYA PRADESH,2017,10,2.671844244003296
EAST MADHYA PRADESH,2017,11,2.1660871505737305
EAST MADHYA PRADESH,2017,12,3.099781036376953
EAST MADHYA PRADESH,2018,1,2.9609434604644775
EAST MADHYA PRADESH,2018,2,1.2320290803909302
EAST MADHYA PRADESH,2018,3,3.1970341205596924
EAST MADHYA PRADESH,2018,4,3.103200912475586
EAST MADHYA PRADESH,2018,5,2.690945863723755
EAST MADHYA PRADESH,2018,6,2.129345417022705
EAST MADHYA PRADESH,2018,7,2.57881498336792
EAST MADHYA PRADESH,2018,8,2.1335818767547607
EAST MADHYA PRADESH,2018,9,2.2409327030181885
EAST MADHYA PRADESH,2018,10,2.3833556175231934
EAST MADHYA PRADESH,2018,11,2.4444000720977783
EAST MADHYA PRADESH,2018,12,3.424293041229248
EAST MADHYA PRADESH,2019,1,2.0205163955688477
EAST MADHYA PRADESH,2019,2,2.6226565837860107
EAST MADHYA PRADESH,2019,3,4.22792911529541
EAST MADHYA PRADESH,2019,4,4.605992794036865
EAST MADHYA PRADESH,2019,5,4.944958686828613
EAST MADHYA PRADESH,2019,6,2.6625218391418457
EAST MADHYA PRADESH,2019,7,3.586369037628174
EAST MADHYA PRADESH,2019,8,3.77789306640625
EAST MADHYA PRADESH,2019,9,3.4610066413879395
EAST MADHYA PRADESH,2019,10,5.5347795486450195
EAST MADHYA PRADESH,2019,11,5.844620227813721
EAST MADHYA PRADESH,2019,12,2.84875750541687
EAST MADHYA PRADESH,2020,1,5.372714042663574
EAST MADHYA PRADESH,2020,2,5.460771560668945
EAST MADHYA PRADESH,2020,3,4.716893196105957
EAST MADHYA PRADESH,2020,4,2.2134199142456055
EAST MADHYA PRADESH,2020,5,2.0412333011627197
EAST MADHYA PRADESH,2020,6,2.8873298168182373
EAST MADHYA PRADESH,2020,7,4.1151018142700195
EAST MADHYA PRADESH,2020,8,2.3132083415985107
EAST MADHYA PRADESH,2020,9,2.6086344718933105
EAST MADHYA PRADESH,2020,10,2.666720151901245
EAST MADHYA PRADESH,2020,11,2.9232656955718994
EAST MADHYA PRADESH,2020,12,3.7102694511413574
EAST MADHYA PRADESH,2021,1,2.866119146347046
EAST MADHYA PRADESH,2021,2,3.1370625495910645
EAST MADHYA PRADESH,2021,3,2.4440410137176514
EAST MADHYA PRADESH,2021,4,2.404109239578247
EAST MADHYA PRADESH,2021,5,3.268883228302002
EAST MADHYA PRADESH,2021,6,4.082129955291748
EAST MADHYA PRADESH,2021,7,4.614527702331543
EAST MADHYA PRADESH,2021,8,4.05994176864624
EAST MADHYA PRADESH,2021,9,2.3977317810058594
EAST MADHYA PRADESH,2021,10,2.447422981262207
EAST MADHYA PRADESH,2021,11,2.311654567718506
EAST MADHYA PRADESH,2021,12,2.463524341583252
EAST MADHYA PRADESH,2022,1,3.392035722732544
EAST MADHYA PRADESH,2022,2,2.8786141872406006
EAST MADHYA PRADESH,2022,3,2.69938325881958
EAST MADHYA PRADESH,2022,4,3.7578282356262207
EAST MADHYA PRADESH,2022,5,4.386481761932373
EAST MADHYA PRADESH,2022,6,4.664308547973633
EAST MADHYA PRADESH,2022,7,3.418365955352783
EAST MADHYA PRADESH,2022,8,4.380984306335449
EAST MADHYA PRADESH,2022,9,2.8538448810577393
EAST MADHYA PRADESH,2022,10,2.434187889099121
EAST MADHYA PRADESH,2022,11,3.279203176498413
EAST MADHYA PRADESH,2022,12,4.269610404968262
EAST MADHYA PRADESH,2023,1,2.378588914871216
EAST MADHYA PRADESH,2023,2,2.403505325317383
EAST MADHYA PRADESH,2023,3,1.9378602504730225
EAST MADHYA PRADESH,2023,4,1.4883861541748047
EAST MADHYA PRADESH,2023,5,2.4323055744171143
EAST MADHYA PRADESH,2023,6,3.694955587387085
EAST MADHYA PRADESH,2023,7,2.427541971206665
EAST MADHYA PRADESH,2023,8,1.8369377851486206
EAST MADHYA PRADESH,2023,9,3.5770320892333984
EAST MADHYA PRADESH,2023,10,4.55580472946167
EAST MADHYA PRADESH,2023,11,6.475854396820068
EAST MADHYA PRADESH,2023,12,5.665483474731445
EAST MADHYA PRADESH,2024,1,5.196836471557617
EAST MADHYA PRADESH,2024,2,4.487933158874512
EAST MADHYA PRADESH,2024,3,5.389225006103516
EAST MADHYA PRADESH,2024,4,3.400454044342041
EAST MADHYA PRADESH,2024,5,3.315171480178833
EAST MADHYA PRADESH,2024,6,3.177263021469116
EAST MADHYA PRADESH,2024,7,3.035572052001953
EAST MADHYA PRADESH,2024,8,2.1706132888793945
EAST MADHYA PRADESH,2024,9,3.3442933559417725
EAST MADHYA PRADESH,2024,10,3.651231288909912
EAST MADHYA PRADESH,2024,11,2.682251453399658
EAST MADHYA PRADESH,2024,12,3.1692042350769043
EAST MADHYA PRADESH,2025,1,4.042466640472412
EAST MADHYA PRADESH,2025,2,1.9124171733856201
EAST MADHYA PRADESH,2025,3,2.732053279876709
EAST MADHYA PRADESH,2025,4,3.8588922023773193
EAST MADHYA PRADESH,2025,5,3.7549095153808594
EAST MADHYA PRADESH,2025,6,4.979788303375244
EAST MADHYA PRADESH,2025,7,5.001575469970703
EAST MADHYA PRADESH,2025,8,5.520686149597168
EAST MADHYA PRADESH,2025,9,3.3412351608276367
EAST MADHYA PRADESH,2025,10,2.5890839099884033
EAST MADHYA PRADESH,2025,11,3.027172327041626
EAST MADHYA PRADESH,2025,12,2.613929271697998
EAST RAJASTHAN,1901,1,1.497096061706543
EAST RAJASTHAN,1901,2,1.798996090888977
EAST RAJASTHAN,1901,3,1.4389199018478394
EAST RAJASTHAN,1901,4,0.6883354187011719
EAST RAJASTHAN,1901,5,0.9141854643821716
EAST RAJASTHAN,1901,6,1.4172139167785645
EAST RAJASTHAN,1901,7,1.3789118528366089
EAST RAJASTHAN,1901,8,2.5668277740478516
EAST RAJASTHAN,1901,9,1.7333639860153198
EAST RAJASTHAN,1901,10,1.668459177017212
EAST RAJASTHAN,1901,11,1.900097131729126
EAST RAJASTHAN,1901,12,1.4251588582992554
EAST RAJASTHAN,1902,1,0.969504177570343
EAST RAJASTHAN,1902,2,1.7047146558761597
EAST RAJASTHAN,1902,3,0.7400938868522644
EAST RAJASTHAN,1902,4,0.8973234295845032
EAST RAJASTHAN,1902,5,1.0937321186065674
EAST RAJASTHAN,1902,6,3.196526050567627
